icon;domain;measure;spatial_scope;temporal_scope;entity_group;entity_key;var_name;ka;label_de;unit;comment;Formel
☁;;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_lc_OE_total;3;OE THG-Emissionen 2025-2075;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_lc_mob+GWP_oe_lc_building
☁;;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_lc_EE_total;3;EE THG-Emissionen 2025-2075;GWP 100S (kgCO2equiv/m²BGF);;+GWP_ee_lc_mob+GWP_ee_lc_tga+GWP_ee_lc_construction
💸;;Stromkosten;;;;;cost_E_grid;3;Kosten Netzbezug;€;;SUMME(sim[cost_E_grid])
💸;;Stromkosten;;;;;cost_VRGrid_flex;3;Kosten Flexibler Bezug;€;;SUMME(sim[cost_VRGrid_flex])
💸;;Stromkosten;;;;;cost_PV_to_Egrid;3;Kosten Netzeinspeisung;€;;SUMME(sim[cost_PV_to_Egrid])*GFA_total
💸;;Stromkosten;;;;;cost_total;3;Summe Kosten;€;;
;;Netzdienlichkeit der Energieflexibilität;;;;;flex_signal_ratio;3;Freigabesignal Anteil Jahr;;;"ZÄHLENWENN(sim[Signal];1)/8760"
;;Netzdienlichkeit der Energieflexibilität;;;;;flex_signal_ratio_winter;3;Freigabesignal Anteil  Winter;;;"SUMMENPRODUKT( (sim[Signal]=1) * ISTZAHL(VERGLEICH(month;winter_months;0)) ) / 8760 * 2"
;;Netzdienlichkeit der Energieflexibilität;;;;;flex_signal_ratio_summer;3;Freigabesignal Anteil  Sommer;;;"SUMMENPRODUKT( (sim[Signal]=1) * ISTZAHL(VERGLEICH(month;summer_months;0)) ) / 8760 * 2"
"""";;Netzdienlichkeit der Energieflexibilität;;;;;flex_GSRU;3;Flex GSRU;;;VRGrid_to_min/EUI_el_total
;;Netzdienlichkeit der Energieflexibilität;;;;;flex_GSRI;3;Flex GSRI;;;VRGrid_to_flex/EUI_el_total
;;Netzdienlichkeit der Energieflexibilität;;;;;flex_GSR;3;Flex GSR;;;K426+K427
;;PV;;;;;PV_own_consumption_direct;3;PV Eigenverbrauch direkt;;;PV_total_direct/PV_total
;;PV;;;;;PV_own_consumption_flex;3;PV Eigenverbrauch flex;;;PV_total_flex/PV_total
S;;PV;;;;;PV_own_consumption;3;PV Eigenverbrauch insgesamt;;;PV_own_consumption_direct+PV_own_consumption_flex
;;PV;;;;;EUI_self_sufficiency;3;Energie-Autonomie;;;(PV_total_direct+PV_total_flex)/EUI_el_total
🔋;;Batterienutzung;;;;;Batt_total_charge;3;Batterie Jährliche Beladung;kWh/m²NGFa;;SUMME(sim[Batt_total_charge])/1000
🔋;;Batterienutzung;;;;;Batt_total_discharge;3;Jährliche Entladung;kWh/m²NGFa;;SUMME(sim[Batt_total_discharge])/1000*Batt_eff_factor_discharge
🔋;;Batterienutzung;;;;;Batt_charge_losses;3;Verluste Beladung;kWh/m²NGFa;;Batt_total_charge_input-Batt_total_charge
🔋;;Batterienutzung;;;;;Batt_discharge_losses;3;Verluste Entladung;kWh/m²NGFa;;Batt_total_charge-Batt_total_discharge-Batt_cap_Wh_per_NFA/1000*Batt_SOC_init
🔋;;Batterienutzung;;;;;Batt_RTE;3;Round-Trip- Efficiency;;;"WENNFEHLER(Batt_total_discharge/Batt_total_charge_input;0)"
🔋;;Batterienutzung;;;;;Batt_FEC;3;Batterie Volladezyklen;x;;"WENNFEHLER(Batt_total_charge*1000/Batt_cap_Wh_per_NFA;0)"
;mobility;Mobilität;StatPAX;;;;StatPAX;3;Quartier;StatPAX;;K449+K445+K444
;mobility;Mobilität;Jkm;;;;mob_annual_milage_district;3;Gesamtverkehr;km/a;;SUMME(K453:K456)
;mobility;Mobilität;JPkm;;;;mob_annual_mileage_PAX;3;Gesamtverkehr pro STATPAX;km/PAX/a;;mob_annual_milage_district/StatPAX
;;Mobilität;Statistisch;;;;UED_mob_el_target;3;EE-Bedarf Zielverkehr Elektrisch;kWh/m²NGFa;;mobility_is_included*K460*EV_demand_kWhpkm*per_NFA
;;Mobilität;Statistisch;;;;EUI_mob_fossile;3;EE-Bedarf Zielverkehr Fossil;kWh/m²NGFa;;mobility_is_included*K461*fossile_demand_kWhpkm*per_NFA
;;Mobilität;Real;;;;EV_FEC;3;EV Volladezyklen;;;"WENNFEHLER(SUMME(sim[Eev_Cmin];sim[Eev_flex_final])/K471;0)"
;;Mobilität;Real;;;;UED_mob_el_total;3;Gesamtverkehr elektrisch;kWh/m²NGFa;;mobility_is_included*K466*EV_share*EV_demand_kWhpkm*per_NFA
;;Mobilität;Real;;;;UED_mob_el_other;3;Quell- und anderer Verkehr elektrisch;kWh/m²NGFa;;mobility_is_included*(K473-UED_mob_el_target)
;;Mobilität;;;;;EUIev_el_total;3;EV Jährliche Beladung;;;EUIev_el+Eev_ext_charge
;dhw;Heizenergiebedarf;;;;;Edhw_th;3;WW Endenergiebedarf Thermisch;kWh/m²NGFa;;Edhw_1_th+Edhw_2_th
;dhw;Warmwasser;;;;;Edhw_el;3;WW Endenergiebedarf Elektrisch (inkl. Hilfsstrom);kWh/m²NGFa;;Edhw_1_el+Edhw_2_el
;dhw;Warmwasser;;;;;Edhw_aux_el;3;WW Hilfsstrom;;;Edhw_1_aux_el+Edhw_2_aux_el
;dhw;Warmwasser;;;;;Edhw_1_th;3;WW 1 Endenergie thermisch;kWh/m²NGFa;;SUMME(sim[Qdhw_1_total])/1000
;dhw;Warmwasser;;;;;Edhw_1_el;3;WW 1 Endenergie elektrisch (inkl. Hilfsstrom);kWh/m²NGFa;;"SUMME(sim[Edhw_1_min_el];sim[Edhw1_flex_final])/1000"
;dhw;Warmwasser;;;;;Edhw_1_aux_el;3;WW 1 Hilfsstrom;kWh/m²NGFa;;Edhw_1_th * DHW_1_el_aux
;dhw;Warmwasser;;;;;Edhw_2_th;3;WW 2 Endenergie thermisch;kWh/m²NGFa;;SUMME(sim[Qdhw_2_total])/1000
;dhw;Warmwasser;;;;;Edhw_2_el;3;WW 2 Endenergie elektrisch (inkl.Hilfsstrom);kWh/m²NGFa;;"SUMME(sim[Edhw_2_min_el];sim[Edhw2_flex_final])/1000"
;dhw;Warmwasser;;;;;Edhw_2_aux_el;3;WW 2 Hilfsstrom;kWh/m²NGFa;;Edhw_2_th * DHW_2_el_aux
;heating;Heizenergiebedarf;;;;;Eh_th;3;Heizenergiebedarf Raumwärme (inkl. Verteilverluste);kWh/m²NGFa;;SUMME(sim[Qheb_total]) * 0,001
;final_energy;Heizenergiebedarf;;;;;E_th_total;3;Heizenergiebedarf insgesamt (WW, Raumwärme, Verluste);kWh/m²NGFa;;Edhw_th+Eh_th
;cooling;Kühlenergiebedarf;;;;;Ec_th;3;Kühlenergiebedarf inkl. Verteilverluste;kWh/m²NGFa;;SUMME(sim[Qced_total]) * 0,001
