icon;domain;measure;spatial_scope;temporal_scope;entity_group;entity_key;var_name;ka;label_de;unit;comment;Formel
⚖;primary_energy;is_natural_gas;;;heating;system_2;heat_th2_is_ng;0;PE Heizen 2 ist Erdgas;bool;;"--ISTZAHL(FINDEN(""Erdgas"";heat_th2_carrier_type))"
⚖;primary_energy;is_natural_gas;;;heating;system_4;heat_th4_is_ng;0;PE Heizen 4 ist Erdgas;bool;;"--ISTZAHL(FINDEN(""Erdgas"";heat_th4_carrier_type))"
⚖;primary_energy;is_natural_gas;;;cooling;system_2;cool_th2_is_ng;0;PE Kühlen 2 ist Erdgas;bool;;"--ISTZAHL(FINDEN(""Erdgas"";cool_th2_carrier_type))"
⚖;primary_energy;is_natural_gas;;;dhw;system_1;dhw1_is_ng;0;PE WWWB 1 ist Erdgas;bool;;"--ISTZAHL(FINDEN(""Erdgas"";DHW_carriertype_1))"
⚖;primary_energy;is_natural_gas;;;dhw;system_2;dhw2_is_ng;0;PE WWWB 2 ist Erdgas;bool;;"--ISTZAHL(FINDEN(""Erdgas"";DHW_carriertype_2))"
⚖;primary_energy;is_biomass;;;heating;system_2;heat_th2_is_bio;0;PE Heizen 2 ist Biomasse;bool;;"--ISTZAHL(FINDEN(""Biomasse"";heat_th2_carrier_type))"
⚖;primary_energy;is_biomass;;;heating;system_4;heat_th4_is_bio;0;PE Heizen 4 ist Biomasse;bool;;"--ISTZAHL(FINDEN(""Biomasse"";heat_th4_carrier_type))"
⚖;primary_energy;is_biomass;;;cooling;system_2;cool_th2_is_bio;0;PE Kühlen 2 ist Biomasse;bool;;"--ISTZAHL(FINDEN(""Biomasse"";cool_th2_carrier_type))"
⚖;primary_energy;is_biomass;;;dhw;system_1;dhw1_is_bio;0;PE WWWB 1 ist Biomasse;bool;;"--ISTZAHL(FINDEN(""Biomasse"";DHW_carriertype_1))"
⚖;primary_energy;is_biomass;;;dhw;system_2;dhw2_is_bio;0;PE WWWB 2 ist Biomasse;bool;;"--ISTZAHL(FINDEN(""Biomasse"";DHW_carriertype_2))"
⚖;primary_energy;is_other;;;heating;system_2;heat_th2_is_other;0;PE Heizen 2 ist Sonstige;bool;;"--NICHT(ODER(N659;N664;N669))"
⚖;primary_energy;is_other;;;heating;system_4;heat_th4_is_other;0;PE Heizen 4 ist Sonstige;bool;;"--NICHT(ODER(N660;N665;N670))"
⚖;primary_energy;is_other;;;cooling;system_2;cool_th2_is_other;0;PE Kühlen 2 ist Sonstige;bool;;"--NICHT(ODER(N661;N666;N671))"
⚖;primary_energy;is_other;;;dhw;system_1;dhw1_is_other;0;PE WWWB 1 ist Sonstige;bool;;"--UND(NICHT(ODER(N662;N667;N672)); DHW_1_is_used)"
⚖;primary_energy;is_other;;;dhw;system_2;dhw2_is_other;0;PE WWWB 2 ist Sonstige;bool;;"--UND(NICHT(ODER(N663;N668;N673));DHW_2_is_used)"
⚖;primary_energy;flex_share;;;;;fPE_flex_factor;1;Flexibler Netzbezug Anteil PE-Faktor;;;
⚖;primary_energy;conversion_factor;;;;;pe_conversion_factor_gasoline;1;PE-Konversionsfaktor Kraftstoff;kWhPE/kWhEE;;
🚗;mobility;statistical_persons;;;usage;residential;StatPAX_residential;0;Mobilitätsstatistische Nutzer Wohnen;-;;NFA_residential/density_NFApPers_residential
🚗;mobility;statistical_persons;;;usage;office;StatPAX_office;0;Mobilitätsstatistische Nutzer Büro;-;;NFA_office/density_NFApPers_office
🚗;mobility;statistical_persons;;;usage;schoolsec;StatPAX_schoolsec;0;Mobilitätsstatistische Nutzer Schule sekundär;-;;NFA_schoolsec/density_NFApPers_schoolsec
🚗;mobility;statistical_persons;;;usage;schoolprim;StatPAX_schoolprim;0;Mobilitätsstatistische Nutzer Schule primär;-;;NFA_schoolprim/density_NFApPers_schoolprim
🚗;mobility;statistical_persons;;;usage;retailfood;StatPAX_retail;0;Mobilitätsstatistische Nutzer Handel Supermarkt;-;;NFA_retailfood/density_NFApPers_retail
🚗;mobility;statistical_persons;;;usage;retailother;StatPAX_retailother;0;Mobilitätsstatistische Nutzer Handel Sonstige;-;;NFA_retailother/density_NFApPers_retail_other
☑;tool;precision;;;;;e_kWhm2a;1;Test precision kWhm2NFAa;kWh/m²NFA;;
🚗;mobility;charging_stations;;;;;EV_charging_stations;2;Anzahl Ladestationen;-;;🚗!D48
🚗;mobility;charging_station_power;;;;;EV_charging_station_power;2;Leistung Ladestation;kW;;🚗!D49
🔧;tool;seasonal_interpolation;;;;;seasonal_interpolation;1;Interpolationsmethode Sommer Winter;text;;
👤;Space Use;plugload;;;usage;residential;plugloads_residential;2;Nutzerstrom Wohnen;kWh/m²NFA;;👤!D9
👤;Space Use;plugload;;;usage;office;plugloads_office;2;Nutzerstrom Büro;kWh/m²NFA;;👤!D10
👤;Space Use;plugload;;;usage;schoolsec;plugloads_schoolsec;2;Nutzerstrom Bildung sekundär;kWh/m²NFA;;👤!D11
👤;Space Use;plugload;;;usage;schoolprim;plugloads_schoolprim;2;Nutzerstrom Bildung primär;kWh/m²NFA;;👤!D12
👤;Space Use;plugload;;;usage;retailfood;plugloads_retailfood;2;Nutzerstrom Handel Lebensmittel;kWh/m²NFA;;👤!D13
👤;Space Use;plugload;;;usage;retailother;plugloads_retailother;2;Nutzerstrom Handel sonstiger;kWh/m²NFA;;👤!D14
👤;Space Use;plugload;;;usage;other;plugloads_other;2;Nutzerstrom Sonstige Nutzung;kWh/m²NFA;;👤!D15
🔧;tool;hour_phase;;;;;seasonal_phase_h;1;Interpolation Sommer Winter Wellenphase;h;;
