Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
0.0222958,1.9055108,0.1313488,5.930270344,3.59664,6,62.497,217,1232,577
0.0209625,1.9242343,0.1702808,5.67852391,3.197955,6,87.113,216,1664,487
0.022879,1.5492438,0.2005208,5.698225803,2.217276,4.2,104.042,168,1823,433
0.0330625,1.2289928,0.1954018,5.691658511,1.36758,2.9,96.564,185,1822,400
0.0292593,1.282839,0.220764,5.345780796,1.574556,3,81.765,197,1692,443
0.0149195,1.2439083,0.188304,4.224961895,1.667325,4.6,71.787,152,1750,538
0.0088388,1.1193038,0.1338058,4.408846249,2.480352,4.8,59.591,127,1702,647
0.0062825,0.79458,0.1326398,4.894826315,1.733265,6.1,47.655,70,2002,619
0.010472,0.6730005,0.16434,4.588352394,1.399488,7.7,36.824,55,2291,550
0.01046,0.5309625,0.2201503,4.097994128,0.904587,8,32.988,74,2202,480
0.0102768,0.2947078,0.4279828,4.095805028,0.949431,5.5,52.326,86,2005,616
0.0090358,0.1861428,0.421933,3.992917354,0.853797,2.8,93.769,90,1827,812
0.0115393,0.1764058,0.5211218,3.248623545,0.660945,0.1,122.229,109,1608,1089
0.0109863,0.1656768,0.6903083,2.904934939,0.116481,0,145.181,161,1406,1302
0.012889,0.160879,0.9397503,2.372983778,0.107724,0,197.864,287,1590,1562
0.0172128,0.2840208,0.9476243,2.132182845,0.14874,0,216.594,434,1730,1708
0.01332,0.2794713,0.8734253,1.679039264,0.253335,0,230.855,495,1579,1882
0.0144228,0.209828,0.73947,1.541125996,0.189024,0,253.649,456,1488,1965
0.0203825,0.1848915,0.6508878,2.171586631,0.110358,0,225.69,451,1161,2140
0.0293568,0.2173095,0.6631195,2.097157251,0.187884,0,185.614,424,822,2175
0.0329305,0.275876,0.5677495,1.361619842,0.859626,0,158.677,443,602,2098
0.0489145,0.356146,0.418227,1.164600896,1.983666,0,149.385,559,559,1953
0.0700285,0.502263,0.4351935,1.230273875,2.92194,0,218.744,458,862,1478
0.088345,0.6076515,0.402213,1.464507516,3.438975,0,408.952,352,811,1235
0.0807933,0.6450715,0.3768458,1.753468644,3.255753,0,621.491,364,753,1130
0.0808953,0.7203333,0.315381,1.808196122,2.991348,0,820.444,277,894,615
0.0707178,0.6098715,0.3058545,2.180343031,2.798343,0,807.78,312,1267,402
0.058124,0.4760548,0.2699993,2.567813624,2.445351,0,774.509,364,1442,248
0.0758183,0.3255593,0.2436443,2.386118379,2.380806,0,910.653,370,1431,121
0.0718593,0.231189,0.2148125,2.081833558,2.326134,0,870.194,255,1421,77
0.0676028,0.190169,0.1891343,1.613366276,0.811335,0,791.744,129,1478,42
0.0709443,0.3006785,0.1917968,1.661526462,0.678702,0,868.437,83,1302,47
0.0783058,0.3829538,0.1934535,1.714064849,2.112972,1.1,780.713,87,1236,77
0.1260848,0.4215958,0.2174155,1.705308458,2.210754,1.9,868.17,108,1389,93
0.189974,0.4198018,0.2415988,1.582718882,1.421562,1.6,838.689,121,1605,85
0.2105783,0.4650958,0.3126293,1.64839187,2.132478,0.7,784.741,175,1557,118
0.2610325,0.6122433,0.4324138,1.394456336,2.326893,0,754.957,212,1878,195
0.3065365,0.797936,0.5190698,1.309081455,2.928213,0,794.207,353,2000,221
0.314312,0.892765,0.592969,1.177735488,2.471766,0,857.691,468,2187,385
0.363165,0.7914873,0.6575283,1.12081891,2.082318,0,810.626,427,2229,502
0.3942143,0.7736393,0.613162,1.403212728,2.069946,0,912.886,231,1839,630
0.4083863,0.8556533,0.5553773,1.204004681,2.057082,0,1073.533,225,1530,791
0.3567795,0.705839,0.5283713,1.705308458,1.009167,0,1099.51,311,1606,875
0.3803023,0.719054,0.5538183,1.854167218,0.776421,0,1088.405,435,1408,901
0.4175215,0.7412093,0.5793433,1.598042584,0.982806,0,1048.657,468,1453,1055
0.5363043,0.5189338,0.5554488,2.226314118,0.563286,0,1033.297,473,1698,1134
0.558863,0.6227593,0.4860423,2.532788039,1.042536,0,1094.716,409,1903,1101
0.607818,0.635772,0.4752213,2.434278565,1.832238,0,1064.862,243,1706,990
0.6062118,0.711519,0.4731605,2.101535451,2.143992,0,883.024,189,1663,813
0.7149865,0.7412528,0.4514463,2.259150612,1.854414,0,845.625,244,1746,556
0.753296,0.6038363,0.4291725,2.362038286,2.262093,0,862.748,206,1682,534
0.8442683,0.5628188,0.4590453,2.108102752,1.194837,0,783.514,201,1619,613
0.8653975,0.5786915,0.5070328,2.184721232,1.512741,0,551.95,221,1376,522
0.9145143,0.9445688,0.4782953,2.110291843,2.448393,0.7,443.73,145,1318,497
0.9568385,1.2676148,0.4716335,2.484627852,4.348515,5.2,390.584,95,1243,318
0.9726788,1.7093373,0.474688,2.062131656,4.197252,9.9,289.478,92,1136,275
0.949816,2.0225078,0.5557225,1.589286183,4.203624,14.5,311.631,134,1305,352
0.9362145,2.0360478,0.474672,1.339728849,4.14414,15.9,225.498,103,1196,460
0.9474838,2.066004,0.435427,1.376943544,4.302441,14.9,224.754,115,1160,472
0.9647655,2.0642363,0.6023388,1.087982415,4.309533,12.5,241.034,110,1037,475
0.9797128,1.8301615,0.6822005,0.777130294,3.151842,9.4,473.633,185,674,352
0.985904,1.325605,0.7678388,0.652351627,2.431857,4.8,771.988,324,485,378
1.040567,0.9824703,0.6234488,0.315230322,2.066781,2.7,892.135,460,266,405
1.0199808,0.736638,0.629651,0.310852121,1.105755,0.2,1242.656,510,127,374
0.9382598,0.6471233,0.6007723,0.251746434,0.198807,0,1415.786,556,94,380
0.8668213,0.6658695,0.5682795,0.190451646,0.037191,0,1322.641,492,153,327
0.9118838,0.5827388,0.5874775,0.161993361,0.020328,0,1166.64,503,294,245
0.9442495,0.4851008,0.6386853,0.14666966,0.004347,0,1272.719,453,534,199
0.885932,0.4062218,0.6589548,0.183884354,0.327612,0,1486.847,400,628,126
0.839451,0.6447568,0.662969,0.291150219,1.259115,0,1707.03,329,829,78
0.8725165,0.687977,0.754485,0.549463954,1.663425,0,1584.196,313,1042,70
0.8267403,0.76758,0.799262,0.693944522,2.757519,0,1488.274,321,1157,66
0.8146843,0.6383818,0.8461178,0.763995702,2.258577,0,1361.029,294,1117,63
0.844109,0.6542285,1.0034913,1.094549716,2.650701,0,919.164,254,1177,47
0.7965965,0.7944698,0.9924098,1.482020309,2.602914,0,511.162,244,1406,28
0.7637825,0.94928,0.7423573,1.411969129,1.36545,0,407.395,210,1328,14
0.7240035,0.8760538,0.486964,1.166789996,0.976869,0.1,558.156,184,1162,7
0.6652605,0.5950423,0.298766,1.282812262,0.561135,0.1,517.564,194,972,16
0.6565803,0.5104048,0.2049905,1.692173856,0.707478,1.9,566.055,191,797,11
0.6394035,0.5794153,0.2425015,1.589286183,1.780224,5.2,816.22,174,711,20
0.6285518,0.6636198,0.3271363,1.210571982,2.287608,7.1,846.246,155,597,72
0.6328208,1.05296,0.5829433,1.247786677,2.903691,9.8,886.843,139,584,152
0.628331,1.1671025,0.8959458,1.707497549,3.689337,9.9,1199.176,104,702,271
0.6189305,1.0689428,1.333835,1.819141623,2.913558,6.8,1160.438,99,928,415
0.6689295,0.9200095,1.6882273,1.893571003,2.327775,3.7,1349.822,99,1046,729
0.661607,0.7644503,1.8571835,2.285419805,1.117773,1,1431.863,124,1223,1245
0.6107625,0.6585783,2.0877653,2.891800346,0.672297,0.5,1653.48,136,1283,1748
0.6551265,0.6992645,1.930349,3.246434454,0.780054,0.7,1726.013,149,1244,2001
0.5857538,0.6349503,1.781284,3.546341074,1.544049,0,2153.42,202,1352,2196
0.518066,0.5967488,1.5444675,3.787142007,1.532706,0,2308.137,205,1261,2339
0.5603473,0.6405128,1.1962958,4.402278949,2.42085,0,2321.373,273,1095,2450
0.5515255,0.4649938,0.832043,5.004281289,0.615339,0,2210.241,333,1067,2433
0.498711,0.7026323,0.5330515,4.660592683,0.774927,0,2253.13,470,1074,2372
0.3814695,1.0621858,0.3998155,4.365064254,2.413419,0,2277.941,531,953,2239
0.3983293,1.3158853,0.2104505,4.170234408,2.47887,1,2268.346,552,767,2107
0.385071,1.5310365,0.1196623,4.481086529,3.717495,2.4,2339.626,529,549,2008
0.4292188,1.5221538,0.096679,4.776614949,3.758751,3.1,2517.16,506,373,1953
0.4559425,1.3792233,0.0838498,5.004281289,3.869379,2.2,2494.22,508,389,1992
0.4223815,1.3134535,0.0911055,5.056819676,1.793061,1.9,2337.317,579,341,1853
0.343549,0.8861665,0.1403708,5.045874175,0.0801,0.1,2200.805,868,301,1710
0.2359383,0.3573235,0.3433695,5.23413673,0.051486,0,1910.786,923,303,1656
0.1175328,0.3943625,0.7017928,4.978012096,0.40737,0,1849.139,779,225,1607
0.092934,0.5563003,1.1865353,5.177220143,0.095184,1.6,2070.369,378,176,1688
0.097448,0.5227593,1.4791693,5.01084859,0.094152,3.4,2109.593,252,116,1530
0.1007018,0.420108,1.761409,4.743778455,0.636858,3.3,2156.459,269,133,1354
0.1191908,0.3667343,1.9387393,4.413224441,0.094281,3.5,2236.84,346,192,1270
0.0896948,0.113775,1.9932125,4.218394594,0.001794,1.3,2072.118,389,227,1227
0.1057405,0.0217165,2.018654,4.358496954,0,0,1738.666,354,331,1071
0.1060658,0.041119,1.9232645,4.417602641,0.01119,0,1555.243,435,453,917
0.1077108,0.174623,1.6860415,4.520490315,0.14301,0,1383.238,510,755,722
0.1081693,0.292732,1.2697888,4.807262343,0.058341,0,1588.739,547,1000,500
0.2298123,0.2667753,1.225753,4.991146688,0.137313,0,1674.811,548,1082,236
0.2271715,0.2390168,1.5075383,4.774425849,0.326058,0,1624.679,457,986,165
0.2615928,0.201016,1.5054758,4.590541494,0.077097,0,1430.998,379,855,477
0.2571838,0.2245,1.4133388,4.759102156,0,0,1450.099,384,877,1943
0.2195895,0.1708018,0.9158285,4.866368021,0.093129,0,1189.648,420,803,2438
0.1541548,0.2977333,0.3914158,4.706563769,0.830142,0,1083.577,367,716,2267
0.0835585,0.8510058,0.2058095,4.157099807,0.72174,0,665.311,207,561,2099
0.0336868,1.0942583,0.0891983,3.855004086,0.688593,0.9,336.543,134,491,2201
0.022467,1.2550698,0.087968,3.835302193,2.168637,1.6,309.552,160,451,2060
0.0184515,1.6092195,0.1386328,4.073914035,2.52825,3.9,363.613,204,530,1778
0.0336225,1.5319623,0.254597,4.045455741,1.34298,4.4,344.952,169,604,1554
0.052712,1.3283723,0.428858,3.58355576,0.761358,2.6,362.955,106,646,1843
0.1181518,1.1998905,0.6647255,3.0691174,0.845226,1.7,338.54,103,517,2008
0.2403323,0.771861,0.9668028,2.677268598,0.617907,0,351.857,138,358,2284
0.272888,0.6430493,1.1873835,2.173775731,0.569925,0,307.757,129,322,2123
0.252539,0.4760103,1.5762118,2.044618864,0.490809,0,308.501,114,450,1895
0.2488455,0.3082488,1.8452965,2.24163781,0.344145,0,299.212,102,676,1759
0.2801293,0.22324,1.7863628,2.24163781,0.343083,0.6,324.917,95,995,2020
0.3225165,0.21469,1.7503273,2.147506537,0.467229,1.5,352.927,124,1156,2013
0.3196018,0.2098393,1.7357093,1.41853643,0.750258,0.9,420.618,151,1365,2042
0.3450808,0.218915,1.863898,0.978527441,0.441765,0,607.672,182,1199,2051
0.2907255,0.146468,1.9741708,0.728970108,0.336204,0,789.049,182,1149,1935
0.2483055,0.2119065,2.014816,0.834046882,0.855087,0,936.71,169,1315,1771
0.2912885,0.2228165,2.080435,0.501303767,0.444756,0,967.054,156,1380,1777
0.3657593,0.3198208,2.0333193,0.389659702,0.053619,0,980.905,144,1614,1816
0.340569,0.4191603,1.9897948,0.282393828,0.164886,0,1013.16,198,1959,1908
0.2217523,0.4486025,1.8962678,0.22547724,0.471159,0,1020.831,193,2070,1778
0.1970835,0.3918423,1.8414925,0.188262555,0.358701,0,1039.185,204,2038,1531
0.2474003,0.546799,1.8882463,0.229855441,0.552339,0,773.384,181,1944,1264
0.1939393,0.6859985,1.908039,0.170749753,0.836589,0,612.961,215,1625,1139
0.2494498,0.7170175,1.789981,0.140102359,1.133154,0,441.939,194,1218,1094
0.2599853,0.7031483,1.7437168,0.111644075,1.45209,0,415.204,173,1127,1089
0.287083,0.7405525,1.906586,0.065672979,1.716669,0,510.719,155,1314,1192
0.2518208,0.7634388,1.7960115,0.041592886,1.375293,0,539.497,145,1442,1132
0.2517018,0.8902103,1.7098063,0.109454974,0.594681,0,623.738,123,1684,835
0.2110455,0.9582915,1.75632,0.470656373,1.141455,0.5,817.529,119,1867,619
0.1922833,0.8031235,1.8528815,0.820912289,0.782439,0,768.482,92,1748,599
0.1931325,0.8116978,1.8896965,0.799021287,1.504269,0,582.044,75,1581,510
0.1435783,0.9606553,1.7342468,0.726781007,1.344258,0.3,532.13,65,1465,395
0.0969545,1.004545,1.6843173,0.947880047,1.884123,1.2,441.905,57,1531,241
0.1070183,1.0117473,1.7181555,1.114251609,2.964729,3.3,330.042,52,1582,122
0.0877058,1.1833078,1.733734,0.954447348,2.408292,4.7,347.534,39,1682,123
0.0545435,1.2785773,1.8567655,0.945690956,2.371956,6.5,339.566,36,1777,108
0.0344085,1.182627,1.967348,1.022309436,2.365104,5.4,408.922,36,1788,105
0.0254338,1.079864,2.0414715,0.985094742,2.079237,3.8,415.248,33,1855,32
0.0194473,1.0521438,2.1396818,0.996040243,1.342695,1.7,439.073,32,1897,4
0.020654,0.993746,2.1802143,1.037633129,1.029459,1,410.187,39,1870,4
0.0197293,0.7607198,2.1832638,1.020120336,0.959007,1,320.925,63,1978,11
0.0450163,0.6904643,2.2301655,1.112062509,0.773661,1.2,236.886,109,1989,65
0.0664833,0.6347205,2.2140438,1.061713222,0.754563,0,178.272,156,1893,195
0.0489778,0.6970325,2.0353208,1.028876728,0.624138,0,108.251,229,1829,223
0.0681978,0.7868468,2.0387403,0.998229334,0.651387,0,63.651,320,1782,343
0.1070415,0.7251525,2.0790593,0.965392849,1.217769,0,62.334,415,1884,549
0.1363043,0.5758223,2.0548335,0.965392849,1.3419,0,88.107,404,1937,679
0.23749,0.6213858,2.059675,0.956636448,1.180281,0,130.219,402,1943,871
0.3368338,0.5985473,2.1123898,1.042011329,0.683205,0,196.469,444,1845,1006
0.4367125,0.512692,2.06751,1.230273875,0.236736,0,269.884,465,1862,1192
0.4660825,0.436648,1.9936713,1.482020309,0.063456,0,309.811,441,2002,1114
0.5354585,0.3450123,2.0446645,1.843221717,0.085299,0,391.927,443,2007,990
0.5175278,0.2020578,2.073776,2.182532132,0.012552,0,510.869,484,2006,1018
0.5656983,0.165007,2.1104225,2.291987097,0.207756,0,489.831,524,2109,1050
0.5978053,0.1958803,2.1032598,2.278852505,0.110697,0,625.19,535,2133,1023
0.5348425,0.2306893,2.0292018,2.808614566,0.113238,0,574.226,566,2021,997
0.4639313,0.2389888,1.9483483,3.088819293,0.378012,0,544.849,550,1948,660
0.3801383,0.1891878,1.9609475,3.185139666,0.649179,0.9,488.399,538,1969,487
0.371993,0.2743033,1.966266,2.808614566,1.214958,1.8,355.689,616,2092,517
0.3932805,0.5468865,1.9555998,2.471493251,2.968422,4.1,256.319,692,2213,606
0.4830188,0.5855695,1.9529473,2.692592291,3.063399,3.5,181.878,797,2346,730
0.538108,0.5615145,1.7990993,2.828316458,1.294146,1.5,124.873,972,2157,783
0.5771583,0.6353055,1.695099,2.456169558,2.369373,0,161.838,1065,2086,805
0.600263,0.4918905,1.748536,2.524031638,1.240248,0,233.901,1392,2008,981
0.6112415,0.5293193,1.7299523,2.480249652,0.045165,0,196.261,1611,1913,878
0.598177,0.5838893,1.7252628,2.355470985,0,0,207.733,1728,1900,762
0.562682,0.6284468,1.6601213,2.114670043,0.03,0,186.496,1927,1831,630
0.5258948,0.6808538,1.5404698,2.16501933,0.06975,0,157.406,2060,1791,448
0.420416,0.8374888,1.5536933,1.834465316,0.054849,0,143.458,2243,1790,432
0.3706848,0.584133,1.4966838,2.281041605,0.051741,0,149.334,2348,1735,339
0.379263,0.4046443,1.5023995,1.847599917,0.030912,0,150.244,2542,1791,240
0.3986593,0.3494105,1.4607128,1.563016989,0.028359,0,135.287,2589,1841,211
0.4321863,0.3311815,1.3300043,2.204423125,0.031395,0,119.146,2608,1934,171
0.347,0.2216865,1.207528,2.232881418,0.03657,0,87.835,2568,2026,118
0.3293188,0.099977,1.1832403,1.663715563,0.228243,0,72.227,2538,1949,117
0.3749413,0.0454655,1.1281228,1.243408476,0.274512,0,45.542,2447,1926,115
0.4765855,0.0164433,1.1252748,1.265299469,0.040875,0,19.878,2439,1950,87
0.5017675,0.0123815,1.0199763,1.188680989,0.000207,0,21.033,2402,1982,94
0.4570955,0.0114483,0.9850573,1.035444029,0,0,56.307,2416,1933,156
0.4458885,0.010195,0.863087,1.109873409,0,0,96.481,2400,1819,141
0.4662718,0.0073648,0.7601473,1.048578621,0,0,86.715,2300,1651,99
0.4520205,0.0062525,0.649271,1.017931236,0,0,84.443,1933,1590,84
0.487801,0.010497,0.546457,0.818723189,0,0,145.452,1773,1670,71
0.5691995,0.0239588,0.4998568,0.829668681,0.0015,0,194.117,1457,1622,78
0.713473,0.0394008,0.492097,1.017931236,0.042201,0,239.478,903,1601,108
0.897166,0.0597998,0.5308943,0.678620821,0.152118,0,282.896,440,1565,107
1.069222,0.1094183,0.642946,0.310852121,0.305721,0,386.123,222,1583,95
1.1834825,0.2334888,0.8182808,0.212342648,0.709551,0,417.615,134,1656,97
1.245734,0.4387915,0.8565353,0.21890994,0.690732,0,426.557,100,1701,98
1.2617473,0.62221,0.9010228,0.179506154,0.683211,0,418.419,65,1713,135
1.2136035,0.6981103,0.929423,0.157615161,0.607986,0,391.556,61,1586,192
1.1642075,0.7437553,0.9306785,0.155426061,0.566742,0,453.667,54,1487,273
1.18385,0.8131338,0.9044415,0.159804261,0.381504,0,401.857,54,1391,249
1.211296,0.7405778,0.884672,0.15104786,0.097521,0,348.555,44,1307,205
1.2539348,0.6959318,0.8469645,0.190451646,0.202986,0,390.996,37,1256,131
1.2880928,0.6922345,0.7716065,0.161993361,0.174651,0,333.815,39,1193,123
1.3170473,0.7682083,0.709078,0.159804261,0.155421,0,312.665,45,1115,118
1.3277418,0.8717545,0.6754285,0.21890994,0.137217,0,322.33,41,1047,54
1.3158065,0.941884,0.5698658,0.516627469,0.14943,0,404.423,34,892,58
1.2938473,1.0071725,0.4778703,0.604191441,0.27156,0,477.978,44,846,49
1.2841788,0.9636388,0.3831208,0.774941194,0.124539,0,527.829,54,804,38
1.2849145,0.8676783,0.3549105,0.807777688,0.278838,0,717.518,45,786,16
1.2504353,0.9218313,0.3191918,1.009174835,0.284091,0,833.489,50,662,4
1.2361143,0.927657,0.2473713,1.554260588,0.288252,0.4,900.895,52,563,5
1.2338528,0.8520098,0.177161,2.672890398,0.02772,0.5,1259.28,53,462,16
1.2334305,0.8623178,0.1333225,3.242056253,0.030015,1.6,1632.805,62,421,33
1.2340768,0.9447965,0.1172255,3.940378967,0.261666,3.3,1917.054,80,350,71
1.2234863,1.0688445,0.0819835,3.817789401,0.725787,5,2027.348,107,298,156
1.2232835,1.0388443,0.0577945,4.163667107,1.764843,5.1,1920.555,131,231,258
1.2195605,0.7484678,0.0566265,5.142194548,0.881322,2.8,1641.741,163,222,432
1.2081818,0.4955373,0.059386,4.835720637,0.605373,0,1367.345,212,177,586
1.209106,0.3697928,0.088139,4.682483676,0.395193,0,1537.968,266,216,670
1.2101995,0.34536,0.0981018,4.400089848,0.372135,0,1744.748,248,189,713
1.239199,0.3908098,0.117387,4.060779433,0.446358,0,1950.712,238,183,799
1.2242185,0.3156103,0.1192093,4.437304534,0.368151,0,1882.593,297,245,1069
1.1702048,0.2217765,0.1118915,5.078710669,0.195609,0,1677.654,324,283,1251
1.121006,0.1449063,0.129169,4.183369,0.133971,0,1532.686,402,344,1169
1.1200458,0.0957028,0.161759,4.11112872,0.017256,0,1428.926,455,388,1076
1.1588193,0.0634748,0.2053483,4.301580375,0.003225,0,1264.98,430,377,1173
1.1541665,0.0334358,0.157107,4.268743881,0,0,1060.581,434,441,1319
1.150424,0.0173435,0.0956533,5.242893122,0,0,986.535,548,517,1352
1.1056633,0.0195703,0.0710303,5.658822017,0,0,1157.129,642,467,1383
1.0440963,0.0278478,0.077789,5.122492655,0.00075,0,1041.789,732,235,1311
1.0264438,0.0277613,0.085756,4.903582716,0.0195,0,932.711,808,133,1254
1.075015,0.0498473,0.1037078,4.844477028,0.000414,0,1206.416,890,118,1245
1.030258,0.1013138,0.1276113,5.017415882,0.133899,0,1589.926,943,93,1283
0.9439118,0.1555968,0.1137393,5.38080639,0.189576,0,1709.599,1076,93,1257
0.9141388,0.2046688,0.1062823,5.350158996,0.454599,0,1792.956,1098,128,1351
0.9667285,0.2760858,0.0666025,5.297620609,0.646521,0,1775.512,1037,125,1390
0.9400243,0.4406535,0.0620285,6.111965598,0.811263,0,2012.484,1088,175,1410
0.9443733,0.605825,0.0650338,6.311173644,0.815979,1.6,2074.031,1120,254,1411
0.875526,0.724828,0.074478,6.317740945,1.184673,2.6,1997.151,1117,287,1230
0.8592255,0.8623763,0.0746905,5.45742487,1.431537,2.6,2031.357,1230,315,1174
0.7407515,1.1135993,0.0992333,5.807680777,1.994943,2.7,2198.997,1349,377,1020
0.7828758,1.317546,0.1282333,5.45523577,1.92819,3.1,2193.083,1374,465,955
0.868428,1.467093,0.1409878,4.967066595,1.485228,3.6,2024.406,1409,457,880
0.8788173,1.5984923,0.1514513,5.120303555,1.101606,4.4,1838.103,1447,548,780
0.954567,1.60235,0.1309923,4.200881802,1.374405,4.4,1716.119,1485,590,794
1.003742,1.5110925,0.124903,4.33660596,1.409178,3.7,2058.106,1453,677,795
0.9805833,1.4254523,0.135103,4.774425849,1.22424,2.8,2184.516,1451,752,621
0.9754293,1.4190238,0.1340773,4.194314501,0.904641,1.2,1900.305,1511,853,537
1.010448,1.4259958,0.124206,4.500788422,0.841017,1.4,1742.16,1492,1094,534
1.0622333,1.3730608,0.1660643,5.509963257,1.473744,1.3,1904.355,1585,1145,485
0.9894385,1.402988,0.154806,5.785789784,1.103919,1.7,1867.766,1715,1103,370
0.9568425,1.4546458,0.181316,4.765669448,1.0632,2.3,1613.65,1811,1288,294
0.9974983,1.4604288,0.1760353,5.696036712,1.401387,2.5,1370.169,1818,1240,244
1.0146913,1.5057103,0.164056,6.300228152,1.480617,3,1167.657,1872,1392,172
1.026916,1.5742363,0.2036578,5.218813029,0.968781,3.1,1009.852,1855,1527,122
1.0292258,1.4455605,0.230663,4.069535834,0.947592,1.4,895.315,1841,1723,98
1.0244303,1.311954,0.2611088,4.400089848,1.050744,0,1069.97,1852,2016,63
1.0420508,1.257684,0.2662218,4.680294576,0.945276,0,1033.782,1967,2215,33
0.973337,1.14898,0.2637503,5.280107816,0.679275,0,954.921,2113,2158,18
0.9479993,0.8902295,0.2122663,6.011267024,0.573402,0,922.631,2159,2237,14
0.967728,0.8140383,0.1956345,6.188584078,1.061793,0.9,799.693,2070,2256,11
0.94437,0.6840668,0.2183828,5.396130082,0.637758,1.4,861.635,2051,2246,4
0.900666,0.5700343,0.2605493,5.52966515,0.68766,1.6,1134.252,2165,2081,4
0.8870913,0.4339558,0.284361,5.133438157,0.547314,0,1034.924,2308,1392,4
0.8384225,0.3361495,0.3079293,4.894826315,0.165774,0,1067.682,2374,837,4
0.7785328,0.2659408,0.315195,4.356307862,0.130809,0,822.322,2424,473,4
0.6954775,0.2816743,0.262837,4.003862855,0.098943,0,756.082,2467,236,4
0.6593285,0.2698313,0.1954025,3.025335405,0.071775,0,504.778,2462,181,4
0.7479503,0.1885578,0.1252233,2.788912673,0.109416,0,280.572,2457,81,4
0.7793018,0.1782618,0.095048,2.946527825,0.008064,0,166.883,2503,17,4
0.7733963,0.1547858,0.1989135,3.038470006,0.018999,0,194.728,2537,11,4
0.671479,0.1711518,0.419991,2.926825932,0.028203,0,260.317,2528,31,4
0.6550863,0.1265175,0.614455,2.681646799,0.008004,0,437.666,2517,57,4
0.6568678,0.164199,1.1082718,2.451791358,0.051177,0,713.923,2459,110,4
0.6010055,0.359768,1.4442888,2.342336384,0.085002,0,760.062,2423,111,4
0.5027198,0.2880188,1.121791,2.011782369,0.340116,0,646.159,2386,81,4
0.5014125,0.2779713,0.893505,1.862923609,0.124785,0,689.729,2339,126,4
0.4741453,0.32339,0.9920013,1.560827889,0,0,688.791,2395,218,4
0.3694128,0.4403913,1.0573655,1.34629615,0.000552,0,666.116,2371,215,4
0.3295333,0.489393,0.941513,1.090171516,0.006417,0,618.678,2348,189,4
0.334493,0.419233,0.9216518,1.035444029,0.021483,0,616.75,2267,195,4
0.2832438,0.4355825,1.1222785,1.057335022,0.032169,0,522.888,2154,225,4
0.275844,0.530348,1.2091875,0.921610863,0.352806,0,567.561,1932,221,4
0.2467605,0.5917628,1.035951,0.44438718,0.572739,0,464.637,1714,197,4
0.2840373,0.6656938,1.467315,0.389659702,1.914987,1.4,491.566,1463,94,4
0.299816,1.184751,1.997298,0.247368233,2.943249,5.7,511.809,1370,54,4
0.2896155,1.5261083,1.8496005,0.061294788,2.149878,8,648.952,1234,71,4
0.3960048,1.751823,1.8182195,0.024080093,2.54499,9,785.8,1072,145,4
0.530557,1.5916915,1.9491168,0.059105688,2.68629,7.2,900.234,909,222,4
0.569246,1.5932455,1.7985043,0.118211366,1.876059,5.1,884.077,852,247,4
0.5452408,1.581788,1.6588175,0.328364914,1.665177,3.8,852.785,997,351,4
0.644871,1.6914253,1.7614623,0.840614182,3.288543,4.4,751.09,956,509,4
0.8455485,1.7696705,1.7022208,1.411969129,3.140901,4.8,852.266,753,559,4
1.0954893,1.8247563,1.6038588,1.86730181,2.777295,5.2,770.079,523,551,4
1.0810113,1.7938718,1.574272,2.204423125,3.541533,4.4,615.56,345,728,4
1.0668593,1.804044,1.8596425,2.445224057,3.604002,4.6,554.717,242,984,4
1.131134,1.8825643,1.839801,2.572191824,3.64077,4.6,578.945,131,1184,4
1.1290563,1.611509,1.8235948,2.782345372,2.921862,3.6,541.93,68,852,4
1.1047263,1.4309673,1.7354165,2.845829251,1.771497,2.4,483.524,55,709,6
1.108948,1.1736703,1.8610038,3.007822612,0.576891,1.2,389.646,39,856,4
1.0153653,0.8344313,2.023032,3.174194165,0.459006,0,221.765,66,1072,4
1.0543168,0.96472,2.0105055,3.384347713,1.248669,0.2,130.4,197,1095,4
1.1400228,1.3508283,1.8660505,3.506937279,0.433113,2.1,102.163,529,922,4
1.072991,1.1515895,1.6424628,3.58793396,0.230232,1.4,81.258,814,990,4
1.0510378,0.7617083,1.7977513,3.636094146,0.820887,0,54.295,708,1037,4
0.9875358,0.6482398,1.7287268,3.855004086,0.762861,0,51.676,704,1134,4
0.8238513,0.477379,1.6043733,3.892218781,0.921672,0,103.748,991,1315,4
0.781559,0.4290565,1.60636,3.412806006,1.366161,0,114.154,878,1457,6
0.7097373,0.4513295,1.6584588,3.176383265,3.582183,1,85.413,874,1274,28
0.7048688,0.5778138,1.6385288,2.988120719,3.358005,2.5,86.399,854,1087,70
0.5558488,0.6643573,1.6639485,2.784534472,2.892996,3.1,99.538,1010,1157,91
0.5876453,0.841434,1.5116883,2.265717903,1.95288,2.6,106.144,1245,1287,137
0.564262,0.9566293,1.4603025,1.880436411,2.464878,2.1,181.053,1302,1205,179
0.5070523,1.045285,1.568644,1.291568663,2.876637,1.2,268.874,1430,966,283
0.6263235,1.1529608,1.7697668,1.361619842,3.654525,0.7,358.844,1617,1234,193
0.5025863,1.0300885,1.8321833,1.381321735,4.285914,0,308.566,2038,1491,171
0.3079673,1.0360618,1.7374943,1.092360616,4.324401,0.1,371.241,2277,1614,240
